Company,Customer ID,Application ID,Loan ID,Tpv,Product Type,Disbursement Date,Disbursement Amount,Origination Fee,Taxes,Loan Currency,Interest Rate Apr,Term,Term Unit,Payment Frequency,Pledged To,Pledged Date,Loan Status,Outstanding Loan Value,Other,New Loan ID,New Loan Date,Old Loan ID,Recovery Date,Recovery Value
ABF,CLI1070,DSB1767-050,DSB1767-050,85.49,factoring,2024-04-26,72.41,0.23,0.03,USD,53.58,45,days,bullet,,,Complete,0,,,,,,
ABF,CLI2313,DSB1518-001,DSB1518-001,"1,041.6",factoring,2024-02-20,870.36,13.27,1.73,USD,77.9,90,days,bullet,,,Complete,0,,,,,,
ABF,CLI0836,DSB0349-002,DSB0349-002,"3,131.13",factoring,2023-04-13,"2,838.34",9.73,1.26,USD,93.02,12,days,bullet,,,Complete,0,,,,,,
ABF,CLI1970,DSB1323-009,DSB1323-009,766.64,factoring,2023-12-22,694.61,2.68,0.35,USD,91.54,17,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB2804-038,DSB2804-038,850.09,factoring,2025-03-07,719.44,2.77,0.36,USD,62.25,49,days,bullet,,,Complete,0,,,,,,
ABF,CLI0818,DSB2691-003,DSB2691-003,237.06,factoring,2025-01-30,214.71,0.89,0.12,USD,52.65,29,days,bullet,,,Complete,0,,,,,,
ABF,CLI2589,DSB2634-002,DSB2634-002,597.4,factoring,2025-01-13,501.2,5.83,0.76,USD,64.25,74,days,bullet,,,Default,11.65,,,,,,
ABF,CLI0134,DSB2635-003,DSB2635-003,"1,671.78",factoring,2025-01-13,"1,415.95",4.48,0.58,USD,67.38,91,days,bullet,,,Complete,0,,,,,,
ABF,CLI0581,DSB2765-010,DSB2765-010,672,factoring,2025-02-21,568.32,2.55,0.33,USD,53.77,59,days,bullet,,,Complete,0,,,,,,
ABF,CLI2174,DSB1149-012,DSB1149-012,299.08,factoring,2023-11-10,253.24,0.87,0.11,USD,59.75,28,days,bullet,,,Complete,0,,,,,,
ABF,CLI2043,DSB1143-001,DSB1143-001,265.2,factoring,2023-11-10,224.15,1.12,0.15,USD,61.99,39,days,bullet,,,Complete,0,,,,,,
ABF,CLI2537,DSB2450-007,DSB2450-007,980,factoring,2024-11-13,888.64,2.79,0.36,USD,40.96,91,days,bullet,,,Default,11.46,,,,,,
ABF,CLI0670,DSB1041-001,DSB1041-001,"3,878.75",factoring,2023-10-17,"3,281.94",13.27,1.73,USD,74.96,34,days,bullet,,,Default,"2,543.4",,,,,,
ABF,CLI2174,DSB0409-031,DSB0409-031,728.57,factoring,2023-04-28,616.4,2.55,0.33,USD,54.37,42,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB1895-016,DSB1895-016,"3,814.33",factoring,2024-05-31,"3,226.48",13.9,1.81,USD,54.52,45,days,bullet,,,Complete,0,,,,,,
ABF,CLI2520,DSB2129-003,DSB2129-003,"1,152.6",factoring,2024-08-07,"1,032.16",4.58,0.6,USD,64.3,40,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB0339-008,DSB0339-008,"2,374.72",factoring,2023-04-11,"2,010.31",7.25,0.94,USD,62.06,52,days,bullet,,,Complete,0,,,,,,
ABF,CLI0058,DSB2349-004,DSB2349-004,"2,700",factoring,2024-10-10,"2,442.11",13.18,1.71,USD,54.24,29,days,bullet,,,Complete,0,,,,,,
ABF,CLI1970,DSB2116-003,DSB2116-003,"2,721.6",factoring,2024-08-01,"2,464.37",10.87,1.41,USD,64.05,34,days,bullet,,,Complete,0,,,,,,
ABF,CLI0558,DSB2119-004,DSB2119-004,"2,219.84",factoring,2024-08-01,"1,874.47",10.97,1.43,USD,62.14,63,days,bullet,,,Complete,0,,,,,,
ABF,CLI2174,DSB0561-028,DSB0561-028,503.09,factoring,2023-06-09,425.3,2.06,0.27,USD,68.73,35,days,bullet,,,Complete,0,,,,,,
ABF,CLI1314,DSB0648-001,DSB0648-001,688.8,factoring,2023-07-03,577.34,7.21,0.94,USD,126.94,12,days,bullet,,,Complete,0,,,,,,
ABF,CLI2824,DSB2980-001,DSB2980-001,"4,687.2",factoring,2025-05-20,"3,964.32",17.52,2.28,USD,95.3,23,days,bullet,,,Complete,0,,,,,,
ABF,CLI2043,DSB0222-003,DSB0222-003,176.99,factoring,2023-03-04,149.63,0.71,0.09,USD,62.92,46,days,bullet,,,Complete,0,,,,,,
ABF,CLI1302,DSB2286-001,DSB2286-001,"1,558.81",factoring,2024-09-24,"1,313.49",10.18,1.32,USD,57.28,66,days,bullet,,,Complete,0,,,,,,
ABF,CLI2165,DSB2287-003,DSB2287-003,"1,396.64",factoring,2024-09-24,"1,266.46",3.97,0.52,USD,30.72,92,days,bullet,,,Complete,0,,,,,,
ABF,CLI0716,DSB2982-004,DSB2982-004,825.75,factoring,2025-05-21,697.98,3.46,0.45,USD,61.96,40,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB1458-008,DSB1458-008,300.06,factoring,2024-02-02,254.08,0.86,0.11,USD,53.72,42,days,bullet,,,Complete,0,,,,,,
ABF,CLI0581,DSB0669-014,DSB0669-014,694.6,factoring,2023-07-08,588.1,2.05,0.27,USD,73.99,31,days,bullet,,,Complete,0,,,,,,
ABF,CLI2038,DSB0239-002,DSB0239-002,"2,550.24",factoring,2023-03-10,"2,159.57",7.2,0.94,USD,59.35,42,days,bullet,,,Complete,0,,,,,,
ABF,CLI1970,DSB1563-002,DSB1563-002,811.91,factoring,2024-03-05,735.53,2.93,0.38,USD,61.52,49,days,bullet,,,Complete,0,,,,,,
ABF,CLI2619,DSB1473-001,DSB1473-001,"2,553.6",factoring,2024-02-08,"2,155.56",13.28,1.73,USD,78.47,29,days,bullet,,,Complete,0,,,,,,
ABF,CLI2589,DSB2292-002,DSB2292-002,"2,567.53",factoring,2024-09-27,"2,173.44",7.93,1.03,USD,73.07,56,days,bullet,,,Complete,0,,,,,,
ABF,CLI2043,DSB2822-005,DSB2822-005,960.5,factoring,2025-03-14,811.89,4.02,0.52,USD,63.09,49,days,bullet,,,Complete,0,,,,,,
ABF,CLI0818,DSB2184-003,DSB2184-003,"4,297.07",factoring,2024-08-23,"3,895.93",12.75,1.66,USD,60.17,25,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB1909-008,DSB1909-008,96.13,factoring,2024-06-07,81.44,0.24,0.03,USD,60.01,38,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB2604-017,DSB2604-017,540.6,factoring,2024-12-26,457.84,1.48,0.19,USD,66.99,36,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB2604-026,DSB2604-026,422.07,factoring,2024-12-26,357.45,1.16,0.15,USD,67,36,days,bullet,,,Complete,0,,,,,,
ABF,CLI0134,DSB1016-001,DSB1016-001,"4,689.12",factoring,2023-10-12,"3,970.76",13.27,1.73,USD,58.69,57,days,bullet,,,Complete,0,,,,,,
ABF,CLI1159,DSB0811-001,DSB0811-001,730.97,factoring,2023-08-14,611.32,8.85,1.15,USD,54.57,92,days,bullet,,,Default,5.99,,,,,,
ABF,CLI1070,DSB2025-042,DSB2025-042,229.5,factoring,2024-07-08,194.26,0.73,0.09,USD,74.29,32,days,bullet,,,Complete,0,,,,,,
ABF,CLI2043,DSB2491-001,DSB2491-001,"1,112.28",factoring,2024-11-22,940.67,4.22,0.55,USD,61.17,28,days,bullet,,,Complete,0,,,,,,
ABF,CLI1467,DSB2524-001,DSB2524-001,"4,740.96",factoring,2024-11-29,"4,012.4",15.41,2,USD,86.79,14,days,bullet,,,Complete,0,,,,,,
ABF,CLI2174,DSB0200-014,DSB0200-014,293.98,factoring,2023-02-27,248.64,1.1,0.14,USD,61.43,39,days,bullet,,,Complete,0,,,,,,
ABF,CLI0999,DSB0201-001,DSB0201-001,"5,947.2",factoring,2023-02-27,"5,398.46",11.94,1.55,USD,77.36,14,days,bullet,,,Complete,0,,,,,,
ABF,CLI2174,DSB0694-001,DSB0694-001,763.34,factoring,2023-07-15,645.22,3.21,0.42,USD,55.09,41,days,bullet,,,Complete,0,,,,,,
ABF,CLI2165,DSB2509-004,DSB2509-004,740.15,factoring,2024-11-27,670.54,2.65,0.34,USD,30.99,92,days,bullet,,,Default,8.65,,,,,,
ABF,CLI1070,DSB1703-041,DSB1703-041,428.24,factoring,2024-04-12,362.63,1.21,0.16,USD,61.85,49,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB2696-060,DSB2696-060,49.44,factoring,2025-01-31,41.87,0.14,0.02,USD,59.61,28,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB2160-003,DSB2160-003,46.35,factoring,2024-08-16,39.22,0.15,0.02,USD,60.81,38,days,bullet,,,Complete,0,,,,,,
ABF,CLI1970,DSB2161-002,DSB2161-002,128.82,factoring,2024-08-16,116.64,0.51,0.07,USD,57.64,39,days,bullet,,,Complete,0,,,,,,
ABF,CLI2537,DSB1572-006,DSB1572-006,778.4,factoring,2024-03-08,704.98,2.98,0.39,USD,52.89,56,days,bullet,,,Complete,0,,,,,,
ABF,CLI2520,DSB1709-001,DSB1709-001,"1,000",factoring,2024-04-15,895.41,4.06,0.53,USD,57.23,45,days,bullet,,,Complete,0,,,,,,
ABF,CLI2394,DSB1050-002,DSB1050-002,"1,108.8",factoring,2023-10-20,936.86,4.98,0.65,USD,115.18,11,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB1365-010,DSB1365-010,444.53,factoring,2024-01-08,376.17,1.49,0.19,USD,60.98,39,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB1365-015,DSB1365-015,97.85,factoring,2024-01-08,82.8,0.33,0.04,USD,60.98,39,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB1365-007,DSB1365-007,127.5,factoring,2024-01-08,107.89,0.43,0.06,USD,61.06,39,days,bullet,,,Complete,0,,,,,,
ABF,CLI2165,DSB2831-001,DSB2831-001,467.04,factoring,2025-03-18,421.39,3.2,0.42,USD,32.2,94,days,bullet,,,Complete,0,,,,,,
ABF,CLI1301,DSB2832-001,DSB2832-001,445.76,factoring,2025-03-18,368.9,8.85,1.15,USD,114.61,34,days,bullet,,,Complete,0,,,,,,
ABF,CLI0999,DSB0733-003,DSB0733-003,"5,286.4",factoring,2023-07-26,"4,798.07",11.11,1.44,USD,50.74,68,days,bullet,,,Default,61.85,,,,,,
ABF,CLI2038,DSB0735-001,DSB0735-001,"2,077.6",factoring,2023-07-26,"1,750.96",13.27,1.73,USD,63.02,44,days,bullet,,,Complete,0,,,,,,
ABF,CLI2174,DSB0128-013,DSB0128-013,197.3,factoring,2023-02-08,166.53,1.04,0.14,USD,63.18,37,days,bullet,,,Complete,0,,,,,,
ABF,CLI1970,DSB0356-017,DSB0356-017,645.34,factoring,2023-04-15,585.02,1.98,0.26,USD,52.34,55,days,bullet,,,Complete,0,,,,,,
ABF,CLI2165,DSB0358-002,DSB0358-002,840,factoring,2023-04-15,759.66,4.2,0.55,USD,62.7,46,days,bullet,,,Complete,0,,,,,,
ABF,CLI2784,DSB1606-005,DSB1606-005,383.41,factoring,2024-03-15,322.55,2.96,0.38,USD,78.67,41,days,bullet,,,Complete,0,,,,,,
ABF,CLI1970,DSB0296-009,DSB0296-009,627.2,factoring,2023-03-28,568.44,2.05,0.27,USD,74.86,15,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB2591-038,DSB2591-038,56.65,factoring,2024-12-20,48,0.14,0.02,USD,61.54,49,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB2373-040,DSB2373-040,350.96,factoring,2024-10-18,297.64,0.6,0.08,USD,65.68,35,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB2373-056,DSB2373-056,"1,248.31",factoring,2024-10-18,"1,058.66",2.13,0.28,USD,65.69,35,days,bullet,,,Complete,0,,,,,,
ABF,CLI2360,DSB2376-002,DSB2376-002,"4,965.69",factoring,2024-10-18,"4,203.87",15.02,1.95,USD,74.45,35,days,bullet,,,Complete,0,,,,,,
ABF,CLI0864,DSB0214-005,DSB0214-005,139.56,factoring,2023-03-02,118.18,0.4,0.05,USD,80.96,22,days,bullet,,,Complete,0,,,,,,
ABF,CLI0134,DSB1444-001,DSB1444-001,"5,926.69",factoring,2024-01-30,"5,007.69",26.55,3.45,USD,61.83,70,days,bullet,,,Complete,0,,,,,,
ABF,CLI2509,DSB1659-001,DSB1659-001,"1,103.7",factoring,2024-04-01,926.04,10.71,1.39,USD,142.33,18,days,bullet,,,Complete,0,,,,,,
ABF,CLI0716,DSB0874-002,DSB0874-002,96.05,factoring,2023-08-30,81.15,0.43,0.06,USD,62.33,37,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB1082-011,DSB1082-011,688.1,factoring,2023-10-27,582.25,2.33,0.3,USD,61.04,39,days,bullet,,,Complete,0,,,,,,
ABF,CLI1970,DSB1939-001,DSB1939-001,"2,721.6",factoring,2024-06-14,"2,463.04",12.05,1.57,USD,71.02,33,days,bullet,,,Complete,0,,,,,,
ABF,CLI1314,DSB0169-001,DSB0169-001,744.98,factoring,2023-02-17,626.29,6.15,0.8,USD,81.19,34,days,bullet,,,Complete,0,,,,,,
ABF,CLI2808,DSB1850-001,DSB1850-001,450,factoring,2024-05-22,379.96,2.25,0.29,USD,61.58,44,days,bullet,,,Complete,0,,,,,,
ABF,CLI2174,DSB1058-020,DSB1058-020,439.59,factoring,2023-10-23,372.09,1.38,0.18,USD,60.76,39,days,bullet,,,Complete,0,,,,,,
ABF,CLI2174,DSB1058-025,DSB1058-025,177.41,factoring,2023-10-23,150.17,0.56,0.07,USD,60.77,39,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB1059-005,DSB1059-005,46.35,factoring,2023-10-23,39.23,0.15,0.02,USD,54.04,43,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB1059-010,DSB1059-010,52.95,factoring,2023-10-23,44.82,0.17,0.02,USD,54.08,43,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB1059-012,DSB1059-012,824.62,factoring,2023-10-23,697.95,2.64,0.34,USD,54.07,43,days,bullet,,,Complete,0,,,,,,
ABF,CLI2174,DSB0818-001,DSB0818-001,285.2,factoring,2023-08-16,241.56,0.76,0.1,USD,60.21,37,days,bullet,,,Complete,0,,,,,,
ABF,CLI0058,DSB2879-001,DSB2879-001,825,factoring,2025-04-04,748.1,2.34,0.3,USD,52.16,60,days,bullet,,,Complete,0,,,,,,
ABF,CLI2043,DSB2882-003,DSB2882-003,"1,356",factoring,2025-04-04,"1,148.35",3.76,0.49,USD,53.63,42,days,bullet,,,Complete,0,,,,,,
ABF,CLI2043,DSB0289-002,DSB0289-002,704.75,factoring,2023-03-25,595.14,3.45,0.45,USD,55.8,41,days,bullet,,,Complete,0,,,,,,
ABF,CLI2043,DSB0948-001,DSB0948-001,"1,696.52",factoring,2023-09-20,"1,434.05",7.08,0.92,USD,57.03,30,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB2288-066,DSB2288-066,324.04,factoring,2024-09-25,274.3,1,0.13,USD,60.7,37,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB2394-037,DSB2394-037,91.79,factoring,2024-10-25,77.75,0.24,0.03,USD,66.88,35,days,bullet,,,Complete,0,,,,,,
ABF,CLI2043,DSB0547-005,DSB0547-005,904,factoring,2023-06-05,763.14,4.65,0.6,USD,56.05,44,days,bullet,,,Complete,0,,,,,,
ABF,CLI2394,DSB0549-001,DSB0549-001,616,factoring,2023-06-05,518.28,4.71,0.61,USD,82.22,29,days,bullet,,,Complete,0,,,,,,
ABF,CLI1349,DSB0824-006,DSB0824-006,700,factoring,2023-08-18,590.55,3.94,0.51,USD,85.57,32,days,bullet,,,Complete,0,,,,,,
ABF,CLI1467,DSB0375-001,DSB0375-001,"1,530",factoring,2023-04-20,"1,295.46",4.46,0.58,USD,73.54,22,days,bullet,,,Complete,0,,,,,,
ABF,CLI2174,DSB0777-011,DSB0777-011,19.37,factoring,2023-08-07,16.38,0.07,0.01,USD,61.54,38,days,bullet,,,Complete,0,,,,,,
ABF,CLI2043,DSB2865-005,DSB2865-005,"2,118.75",factoring,2025-03-31,"1,788.58",10.93,1.42,USD,63.98,46,days,bullet,,,Complete,0,,,,,,
ABF,CLI2234,DSB2960-001,DSB2960-001,"2,231.4",factoring,2025-05-08,"1,889.54",6.33,0.82,USD,45.64,92,days,bullet,,,Current,"1,896.6899999999998",,,,,,
ABF,CLI2824,DSB2897-002,DSB2897-002,"6,568.8",factoring,2025-04-11,"5,563.48",17.7,2.3,USD,105.77,21,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB0436-007,DSB0436-007,36.05,factoring,2023-05-08,30.53,0.1,0.01,USD,53.72,42,days,bullet,,,Complete,0,,,,,,
ABF,CLI2589,DSB0387-001,DSB0387-001,"1,194.12",factoring,2023-04-24,"1,000.01",13.27,1.73,USD,102.17,25,days,bullet,,,Complete,0,,,,,,
ABF,CLI0581,DSB1257-003,DSB1257-003,410.46,factoring,2023-12-08,347.19,1.51,0.2,USD,60.99,28,days,bullet,,,Complete,0,,,,,,
ABF,CLI2537,DSB0523-001,DSB0523-001,"4,200",factoring,2023-05-31,"3,807.57",12.77,1.66,USD,50.34,43,days,bullet,,,Complete,0,,,,,,
ABF,CLI2512,DSB0658-001,DSB0658-001,200,factoring,2023-07-05,166.92,2.72,0.35,USD,120.25,14,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB2063-045,DSB2063-045,"1,160.26",factoring,2024-07-18,982.32,3.46,0.45,USD,53.14,53,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB2660-077,DSB2660-077,209.1,factoring,2025-01-17,177,0.65,0.08,USD,53.97,42,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB2660-047,DSB2660-047,229.5,factoring,2025-01-17,194.27,0.72,0.09,USD,53.99,42,days,bullet,,,Complete,0,,,,,,
ABF,CLI2174,DSB1244-018,DSB1244-018,121.11,factoring,2023-12-06,102.55,0.35,0.05,USD,55.11,30,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB1245-016,DSB1245-016,33.09,factoring,2023-12-06,28.01,0.11,0.01,USD,55.69,29,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB2049-047,DSB2049-047,239.7,factoring,2024-07-12,203.02,0.65,0.08,USD,61.75,46,days,bullet,,,Complete,0,,,,,,
ABF,CLI0818,DSB0430-001,DSB0430-001,"16,399.63",factoring,2023-05-05,"14,863.66",53.1,6.9,USD,73.6,21,days,bullet,,,Complete,0,,,,,,
ABF,CLI2043,DSB2307-002,DSB2307-002,768.58,factoring,2024-09-30,648.74,4.03,0.52,USD,63.16,39,days,bullet,,,Complete,0,,,,,,
ABF,CLI2234,DSB2415-001,DSB2415-001,"1,058.39",factoring,2024-10-31,884.64,13.27,1.73,USD,61.34,61,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB2622-019,DSB2622-019,234.6,factoring,2025-01-03,198.51,0.8,0.1,USD,54.28,42,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB2622-001,DSB2622-001,52.95,factoring,2025-01-03,44.8,0.18,0.02,USD,54.29,42,days,bullet,,,Complete,0,,,,,,
ABF,CLI0581,DSB0225-001,DSB0225-001,672,factoring,2023-03-06,567.73,3.07,0.4,USD,57.62,29,days,bullet,,,Complete,0,,,,,,
ABF,CLI2043,DSB1248-008,DSB1248-008,"1,466.69",factoring,2023-12-07,"1,240.3",5.65,0.73,USD,54.73,41,days,bullet,,,Complete,0,,,,,,
ABF,CLI0581,DSB2099-003,DSB2099-003,"1,950",factoring,2024-07-29,"1,647.07",9.23,1.2,USD,63.59,49,days,bullet,,,Complete,0,,,,,,
ABF,CLI0864,DSB0473-002,DSB0473-002,228.48,factoring,2023-05-18,192.18,1.79,0.23,USD,73.1,49,days,bullet,,,Complete,0,,,,,,
ABF,CLI2606,DSB1067-004,DSB1067-004,234.6,factoring,2023-10-25,196.7,2.4,0.31,USD,101.68,36,days,bullet,,,Complete,0,,,,,,
ABF,CLI2043,DSB0628-003,DSB0628-003,183.88,factoring,2023-06-28,155.72,0.51,0.07,USD,61.81,50,days,bullet,,,Complete,0,,,,,,
ABF,CLI0558,DSB2198-002,DSB2198-002,"2,018.08",factoring,2024-08-30,"1,708.2",6.34,0.82,USD,58.94,60,days,bullet,,,Complete,0,,,,,,
ABF,CLI2313,DSB0478-002,DSB0478-002,151.2,factoring,2023-05-19,125.6,2.58,0.34,USD,121.91,31,days,bullet,,,Complete,0,,,,,,
ABF,CLI2514,DSB1489-001,DSB1489-001,"4,594.16",factoring,2024-02-13,"3,887.46",15.56,2.02,USD,50.84,99,days,bullet,,,Default,37.68,,,,,,
ABF,CLI0864,DSB0851-002,DSB0851-002,395.5,factoring,2023-08-25,330.44,5.07,0.66,USD,82.18,28,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB2019-018,DSB2019-018,509.98,factoring,2024-07-05,431.77,1.51,0.2,USD,53.82,42,days,bullet,,,Complete,0,,,,,,
ABF,CLI2043,DSB0052-005,DSB0052-005,418.64,factoring,2023-01-16,353.52,2.05,0.27,USD,62.78,37,days,bullet,,,Complete,0,,,,,,
ABF,CLI0864,DSB1300-003,DSB1300-003,"1,926.65",factoring,2023-12-19,"1,626.13",10.2,1.33,USD,80.5,24,days,bullet,,,Complete,0,,,,,,
ABF,CLI2394,DSB0869-001,DSB0869-001,616,factoring,2023-08-29,513.6,8.85,1.15,USD,169.97,10,days,bullet,,,Complete,0,,,,,,
ABF,CLI0864,DSB1090-006,DSB1090-006,64.41,factoring,2023-10-30,54.29,0.4,0.05,USD,71.56,50,days,bullet,,,Complete,0,,,,,,
ABF,CLI2174,DSB0671-008,DSB0671-008,77.29,factoring,2023-07-10,65.36,0.3,0.04,USD,61.55,39,days,bullet,,,Complete,0,,,,,,
ABF,CLI2520,DSB0313-001,DSB0313-001,593.25,factoring,2023-03-31,523.92,8.85,1.15,USD,93.33,33,days,bullet,,,Complete,0,,,,,,
ABF,CLI2165,DSB3085-002,DSB3085-002,993.82,factoring,2025-07-15,951.7,37.27,4.85,USD,67.51,59,days,bullet,,,Current,993.82,,,,,,
ABF,CLI2465,DSB3088-010,DSB3088-010,62.29,factoring,2025-07-15,60.53,1.56,0.2,USD,63,58,days,bullet,,,Current,62.290000000000006,,,,,,
ABF,CLI2509,DSB3074-001,DSB3074-001,"2,721.6",factoring,2025-07-09,"2,721.6",0,0,USD,59,59,days,bullet,,,Complete,0,,,,,,
ABF,CLI2043,DSB0607-006,DSB0607-006,136.01,factoring,2023-06-23,114.93,0.6,0.08,USD,62.18,40,days,bullet,,,Complete,0,,,,,,
ABF,CLI0716,DSB0307-002,DSB0307-002,"6,038.17",factoring,2023-03-30,"5,111.52",18.52,2.41,USD,73.84,22,days,bullet,,,Complete,0,,,,,,
ABF,CLI2043,DSB0758-002,DSB0758-002,467.98,factoring,2023-07-31,396.09,1.5,0.2,USD,54.07,43,days,bullet,,,Complete,0,,,,,,
ABF,CLI2452,DSB2786-002,DSB2786-002,"2,881.5",factoring,2025-02-28,"2,436.98",10.88,1.41,USD,59.43,59,days,bullet,,,Complete,0,,,,,,
ABF,CLI0134,DSB0458-001,DSB0458-001,"4,535.49",factoring,2023-05-15,"3,840.17",13.27,1.73,USD,58.07,79,days,bullet,,,Complete,0,,,,,,
ABF,CLI2747,DSB2719-003,DSB2719-003,649.71,factoring,2025-02-10,545.87,5.65,0.73,USD,115.92,18,days,bullet,,,Default,552.25,,,,,,
ABF,CLI2165,DSB0543-002,DSB0543-002,554.4,factoring,2023-06-02,496.47,7.11,0.92,USD,70.88,28,days,bullet,,,Complete,0,,,,,,
ABF,CLI1314,DSB0091-001,DSB0091-001,864.36,factoring,2023-01-27,728.69,5.32,0.69,USD,78.47,35,days,bullet,,,Complete,0,,,,,,
ABF,CLI2566,DSB0087-001,DSB0087-001,966.95,factoring,2023-01-26,811.91,8.85,1.15,USD,91,46,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB1332-012,DSB1332-012,577.57,factoring,2023-12-28,488.92,1.78,0.23,USD,62.09,46,days,bullet,,,Complete,0,,,,,,
ABF,CLI2452,DSB1277-002,DSB1277-002,395.5,factoring,2023-12-14,332.39,3.35,0.44,USD,80.74,26,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB2525-029,DSB2525-029,87.55,factoring,2024-12-02,74.13,0.25,0.03,USD,73.9,32,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB2102-020,DSB2102-020,248.98,factoring,2024-07-30,210.79,0.75,0.1,USD,53.85,41,days,bullet,,,Complete,0,,,,,,
ABF,CLI2747,DSB2105-006,DSB2105-006,210.65,factoring,2024-07-30,178.38,0.59,0.08,USD,106.19,17,days,bullet,,,Complete,0,,,,,,
ABF,CLI2174,DSB0319-007,DSB0319-007,383.14,factoring,2023-04-03,324.24,1.27,0.16,USD,62.31,46,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB1792-018,DSB1792-018,229.5,factoring,2024-05-03,194.26,0.72,0.09,USD,60.74,38,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB1792-007,DSB1792-007,257.11,factoring,2024-05-03,217.63,0.81,0.11,USD,60.75,38,days,bullet,,,Complete,0,,,,,,
ABF,CLI0211,DSB1262-001,DSB1262-001,902.65,factoring,2023-12-11,757.25,8.85,1.15,USD,99.8,25,days,bullet,,,Complete,0,,,,,,
ABF,CLI2165,DSB1171-002,DSB1171-002,"2,011.9",factoring,2023-11-15,"1,824.09",5.96,0.77,USD,50.26,44,days,bullet,,,Complete,0,,,,,,
ABF,CLI0134,DSB0926-001,DSB0926-001,"4,740.77",factoring,2023-09-14,"4,014.66",13.27,1.73,USD,60.7,71,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB2886-017,DSB2886-017,365.32,factoring,2025-04-09,308.82,1.51,0.2,USD,61.9,37,days,bullet,,,Complete,0,,,,,,
ABF,CLI1970,DSB1726-002,DSB1726-002,672,factoring,2024-04-18,607.9,3.2,0.42,USD,64.96,34,days,bullet,,,Complete,0,,,,,,
ABF,CLI0716,DSB2220-004,DSB2220-004,990.75,factoring,2024-09-06,838.06,3.61,0.47,USD,74.96,32,days,bullet,,,Complete,0,,,,,,
ABF,CLI1070,DSB2218-073,DSB2218-073,122.4,factoring,2024-09-06,103.8,0.21,0.03,USD,52.56,42,days,bullet,,,Complete,0,,,,,,
ABF,CLI2174,DSB0106-015,DSB0106-015,95.49,factoring,2023-01-31,80.78,0.34,0.04,USD,61.28,38,days,bullet,,,Complete,0,,,,,,
ABF,CLI2747,DSB2652-003,DSB2652-003,215.6,factoring,2025-01-16,181.44,1.61,0.21,USD,88.21,32,days,bullet,,,Complete,0,,,,,,
ABF,CLI0581,DSB1864-001,DSB1864-001,"1,950",factoring,2024-05-24,"1,642.5",13.27,1.73,USD,65.49,48,days,bullet,,,Complete,0,,,,,,
ABF,CLI2043,DSB0348-002,DSB0348-002,318.49,factoring,2023-04-13,269.73,0.87,0.11,USD,52.94,54,days,bullet,,,Complete,0,,,,,,
ABF,CLI2043,DSB0348-011,DSB0348-011,199.74,factoring,2023-04-13,169.16,0.55,0.07,USD,67.04,34,days,bullet,,,Complete,0,,,,,,
ABF,CLI0864,DSB1208-005,DSB1208-005,88.14,factoring,2023-11-25,74.47,0.4,0.05,USD,79.16,24,days,bullet,,,Complete,0,,,,,,
ABF,CLI2038,DSB0770-006,DSB0770-006,"1,804.32",factoring,2023-08-02,"1,525.24",7.46,0.97,USD,69.67,47,days,bullet,,,Complete,0,,,,,,
